month_year,facility_id,Prod Vol Non-Concentrate (kL),Prod Vol Concentrate (kg),Prod Vol Non-Concentrate as Final Bev (kL)
Oct 2023,8472,3503.1468,,3503.1468
May 2023,90395,,,
Jun 2023,2414,1808.3658,,1808.3658
Mar 2023,89968,,,
Nov 2023,91161,0.0000,,0.0000
Dec 2023,1207,4948.9249,,4948.9249
Dec 2023,91169,,,
Jan 2023,90420,,,
May 2023,81880,,,
Mar 2023,5822,30219.7320,,30219.7320
May 2023,90322,,,
Mar 2023,90562,,,
Jun 2023,6201,8071.4200,,8315.2200
Apr 2023,541,15217.0050,,15217.0050
Apr 2023,6631,82727.6300,,82727.6300
Jun 2023,54,26.0390,,26.0390
Feb 2023,11153,,,
Apr 2023,1227,,,
Sep 2023,91113,,,
Sep 2023,90298,,,
Oct 2023,91024,,,
Apr 2023,2631,3445.5600,,3445.5600
Jun 2023,6603,46551.2650,,46551.2650
Jul 2023,90560,,,
Dec 2023,90358,,,
Mar 2023,90469,0.0000,,0.0000
Feb 2023,90010,0.0000,,0.0000
Feb 2023,81846,,,
Jul 2023,90931,,,
Jan 2023,82879,,,
Dec 2023,81771,,,
Dec 2023,90658,,,
Dec 2023,842,17300.1380,,17481.2540
Jun 2023,9425,31.5700,,31.5700
Nov 2023,90949,,,
Oct 2023,82858,,,
Feb 2023,81985,,,
Aug 2023,91142,,,
Dec 2023,7106,22680.7030,,22680.7030
Oct 2023,90310,,,
Jan 2023,91142,,,
May 2023,82858,,,
Jul 2023,90582,,,
Dec 2023,81806,,,
Aug 2023,90855,,,
Apr 2023,90801,,,
Jun 2023,81922,,,
Jul 2023,2627,11520.5410,,14266.9940
Aug 2023,90200,0.0000,,0.0000
Feb 2023,10202,116.9465,,116.9465
Sep 2023,90514,,,
Mar 2023,90073,,,
Dec 2023,89976,,,
Feb 2023,90204,0.0000,,0.0000
Sep 2023,91079,,,
Apr 2023,90671,,,
Oct 2023,90789,30181.3000,,30181.3000
Aug 2023,81815,,,
Nov 2023,8412,143.4804,,143.4804
Dec 2023,82586,,,
Sep 2023,91051,,,
Oct 2023,90827,,,
Aug 2023,90927,,,
Nov 2023,91023,,,
Jun 2023,90286,,,
Mar 2023,10192,0.0000,,0.0000
Nov 2023,91036,,,
May 2023,80777,,,
Mar 2023,91134,,,
Oct 2023,90805,,,
Jun 2023,90615,,,
Mar 2023,91006,,,
Jun 2023,82049,,,
Dec 2023,90615,,,
Oct 2023,91016,,,
Sep 2023,90414,,,
Oct 2023,82016,,,
Sep 2023,91175,,,
Dec 2023,90500,,,
May 2023,91009,,,
Jan 2023,3102,0.0000,,0.0000
Jan 2023,91191,,,
Jan 2023,91214,,,
Mar 2023,91167,,,
May 2023,82873,,,
Sep 2023,90546,,,
Jul 2023,81997,,,
Oct 2023,90225,,,
Aug 2023,91109,,,
Oct 2023,90207,,,
Dec 2023,90946,,,
Apr 2023,81874,,,
Apr 2023,90202,0.0000,,0.0000
Jun 2023,81816,,,
Oct 2023,90297,,,
Jul 2023,7502,0.0000,,0.0000
Dec 2023,9192,2520.8961,,2520.8961
Dec 2023,90832,,,
Oct 2023,80783,,,
Jun 2023,8506,9349.3426,,9349.3426
Apr 2023,90794,0.0000,,0.0000
Jul 2023,90888,,,
Nov 2023,90639,0.0000,,0.0000
Dec 2023,90703,,,
May 2023,91184,,,
Jul 2023,90891,,,
Jan 2023,91062,,,
May 2023,91178,,,
Mar 2023,90902,,,
May 2023,82581,,,
Sep 2023,407,466.5120,,466.5120
Nov 2023,90013,0.0000,,0.0000
Jul 2023,90840,,,
Aug 2023,7537,20599.0000,,20599.0000
Aug 2023,6422,2700.7426,,2700.7426
Sep 2023,8210,995.3583,,995.3583
Sep 2023,82863,,,
Nov 2023,548,456.9168,,456.9168
Sep 2023,91072,5976.8789,,5976.8789
Apr 2023,91134,,,
Mar 2023,81843,,,
May 2023,5631,14522.0000,,14522.0000
Aug 2023,90422,16196.4592,,16196.4592
Sep 2023,8464,95.7600,,95.7600
Nov 2023,8439,31722.0000,,31722.0000
Dec 2023,90953,,,
Jan 2023,90379,,,
Sep 2023,82581,,,
Sep 2023,6219,14871.5760,,14871.5760
May 2023,4405,45290.2470,,45684.4760
Jul 2023,81991,,,
Nov 2023,90358,,,
Sep 2023,90826,,,
Jul 2023,254,23534.5580,,23534.5580
Dec 2023,90636,,,
Jul 2023,91021,,,
May 2023,82604,,,
Oct 2023,2804,3721.2100,,3721.2100
Oct 2023,6806,28798.1040,,28798.1040
Jun 2023,90459,,,
Apr 2023,82044,,,
Nov 2023,90010,0.0000,,0.0000
Apr 2023,81856,,,
Nov 2023,90874,0.0000,,0.0000
May 2023,2835,609.5886,,609.5886
Aug 2023,81392,,861955.1160,0.0000
Nov 2023,9541,2854.5336,,2854.5336
Aug 2023,81932,,,
Apr 2023,90736,,,
Aug 2023,4023,11937.7760,,11937.7760
Jan 2023,82712,,,
Dec 2023,81967,,,
Feb 2023,10187,5819.3082,,5819.3082
Jul 2023,90868,2061.8200,,2061.8200
Aug 2023,8023,75362.6821,,75362.6821
Nov 2023,1124,0.0000,,0.0000
Dec 2023,82009,,,
Feb 2023,2639,1010.0270,,1010.0270
Sep 2023,90335,,,
Dec 2023,91127,,,
Sep 2023,90681,,,
May 2023,90540,,,
Mar 2023,81930,,,
Apr 2023,82580,,,
Apr 2023,81944,,,
Jun 2023,91200,0.0000,,0.0000
Jun 2023,7323,18800.8571,,18800.8571
Apr 2023,90043,26789.8345,,26789.8345
Sep 2023,2912,32787.0388,,32787.0388
Sep 2023,90945,,,
Oct 2023,2373,1703.2980,,1703.2980
Sep 2023,90957,,,
May 2023,91003,,,
Jan 2023,81802,,,
Jan 2023,90569,,,
Sep 2023,90840,,,
Dec 2023,82834,,,
Jul 2023,90758,,,
Jun 2023,2802,42550.0000,,42550.0000
Nov 2023,5804,77042.2962,,80479.7418
Feb 2023,90653,,,
Jun 2023,6646,22032.0410,,22162.2000
Dec 2023,91092,,,
Dec 2023,82004,,,
Mar 2023,2744,34967.5500,,34967.5500
Sep 2023,7208,12776.5294,,12776.5294
Feb 2023,90459,,,
Apr 2023,90424,0.0000,,0.0000
Jul 2023,90097,,,
Oct 2023,1313,8870.8510,,11894.8010
Mar 2023,90570,,,
Oct 2023,90224,,,
Feb 2023,90835,,,
Nov 2023,81873,,,
Jul 2023,90856,,,
Jul 2023,90341,,,
Jul 2023,11130,,,
Jun 2023,4503,26322.5230,,29612.8120
Nov 2023,90984,,,
May 2023,2871,31715.8200,,31715.8200
Oct 2023,81801,,,
Oct 2023,90261,,,
Jun 2023,90238,,,
Dec 2023,7356,25519.8721,,25519.8721
Mar 2023,90546,,,
Dec 2023,90067,,,
Apr 2023,9212,2437.4641,,2984.2455
Oct 2023,7106,19611.7760,,19611.7760
Sep 2023,81893,,,
Jun 2023,82716,,,
Jan 2023,9186,105.7330,,105.7330
Apr 2023,90954,,,
May 2023,90267,,,
May 2023,90945,,,
Sep 2023,90617,,,
Mar 2023,9134,44775.9640,,45105.5800
Aug 2023,90411,,,
Apr 2023,90449,,,
Jun 2023,81871,,,
Jan 2023,8505,0.0000,,0.0000
May 2023,8902,934.0770,,934.0770
Jun 2023,90498,,,
Sep 2023,81981,,,
Oct 2023,81961,,,
May 2023,6631,82414.1800,,82414.1800
Jun 2023,90183,,,
Sep 2023,90634,,,
Jan 2023,90754,,,
Oct 2023,82885,,,
May 2023,90507,,,
Mar 2023,8814,5883.0010,,5883.0010
Apr 2023,82858,,,
Jul 2023,90320,,,
Sep 2023,3117,27282.6770,,27282.6770
Feb 2023,90634,,,
Nov 2023,90578,,,
Nov 2023,81969,,,
May 2023,89984,,,
Aug 2023,89948,,,
May 2023,90426,0.0000,,0.0000
Oct 2023,82966,,,
Jun 2023,90962,,,
Sep 2023,90484,0.0000,,0.0000
Nov 2023,81378,,,
Mar 2023,7921,17181.4700,,17181.4700
Sep 2023,90743,,,
Dec 2023,90608,,,
Aug 2023,90020,0.0000,,0.0000
Aug 2023,82045,,,
Nov 2023,90036,0.0000,,0.0000
Sep 2023,5233,15008.4262,,15047.1990
Apr 2023,2862,51237.5530,,51372.4570
Jun 2023,82908,,,
Nov 2023,90462,,,
Sep 2023,81958,,,
May 2023,90464,,,
Jan 2023,90193,0.0000,,0.0000
Aug 2023,7112,47568.2567,,47568.2567
Jan 2023,90328,,,
Sep 2023,91139,,,
Jun 2023,89952,,,
Jun 2023,81385,,1495804.7600,0.0000
Mar 2023,82890,,,
May 2023,90735,,,
May 2023,90054,7804.0000,,7804.0000
Aug 2023,90789,23819.5400,,23819.5400
Jan 2023,91200,0.0000,,0.0000
Sep 2023,3476,4791.5560,,4791.5560
Jul 2023,5415,22536.0000,,22536.0000
Apr 2023,90595,,,
Jan 2023,90048,0.0000,,0.0000
Jan 2023,2837,16720.0560,,16720.0560
Jun 2023,6838,3839.8200,,3839.8200
Jun 2023,90684,,,
Jan 2023,81352,,,
Feb 2023,3828,18509.4690,,18688.8490
Jun 2023,2905,3210.2780,,3210.2780
Aug 2023,3121,36982.1190,,38258.0950
Feb 2023,90504,,,
Aug 2023,90352,,,
Jun 2023,9634,0.0000,,0.0000
Sep 2023,82599,,,
Jun 2023,90245,,,
Jan 2023,90438,,,
May 2023,7271,0.0000,,0.0000
Jan 2023,80783,,,
Jun 2023,90387,,,
Nov 2023,5606,67196.4781,,67196.4781
Aug 2023,3100,23580.4350,,23580.4350
Aug 2023,9021,16155.3040,,18789.1311
Jun 2023,3132,47434.6380,,49024.3850
Feb 2023,89988,,,
Jan 2023,91048,,,
Jul 2023,10013,8293.2000,,8293.2000
Dec 2023,7110,34811.0000,,34811.0000
Apr 2023,9634,0.0000,,0.0000
Aug 2023,90713,,,
Mar 2023,9106,28467.3220,,31414.5370
Jun 2023,10147,17505.5000,,17505.5000
Apr 2023,11137,,,
Feb 2023,6639,46397.2800,,46397.2800
Apr 2023,90665,,,
Aug 2023,9537,31384.0000,,31384.0000
Jul 2023,91049,,,
Aug 2023,619,11384.9480,,12349.7200
May 2023,9134,23776.9520,,23998.1360
Oct 2023,91100,,,
Jul 2023,225,24397.2985,,24397.2985
Jun 2023,91098,31.0599,,31.0599
Nov 2023,82719,,,
May 2023,90263,,,
Apr 2023,90768,,,
Feb 2023,90365,,,
Jun 2023,90940,,,
Jul 2023,82966,,,
Sep 2023,90611,,,
Jul 2023,90231,,,
Nov 2023,90739,,,
Jul 2023,90199,0.0000,,0.0000
Sep 2023,82891,,,
Aug 2023,7736,35835.8612,,35835.8612
Aug 2023,82834,,,
Jan 2023,533,3412.1496,,3412.1496
Jul 2023,81941,,,
Jul 2023,90737,,,
Apr 2023,91211,,,
Jan 2023,91166,,,
Jan 2023,90494,,,
Apr 2023,81964,,,
Feb 2023,81911,,,
Feb 2023,81679,,,
Mar 2023,90512,,,
Aug 2023,90400,,,
Apr 2023,81339,,,
Nov 2023,9140,7037.4870,,7310.1870
Feb 2023,91146,,,
May 2023,81860,,,
Jan 2023,81870,,,
Aug 2023,90776,0.0000,,0.0000
Apr 2023,8456,10489.0000,,10489.0000
Oct 2023,82877,,,
Feb 2023,81998,,,
Oct 2023,81868,,,
May 2023,9551,203.6860,,1303.5903
Mar 2023,90526,,,
Sep 2023,90629,,,
Jan 2023,90341,,,
Mar 2023,81983,,,
Dec 2023,90537,,,
Jul 2023,91113,,,
Oct 2023,91197,,,
Nov 2023,6415,34725.0000,,35153.0000
Apr 2023,91071,,,
Jan 2023,81459,,,
Jun 2023,8006,16176.6969,,17783.0590
Oct 2023,2810,0.0000,,0.0000
Dec 2023,90625,,,
May 2023,4023,10734.1970,,10734.1970
Jun 2023,5217,41023.0140,,41023.0140
Jan 2023,81826,,,
May 2023,90036,0.0000,,0.0000
Apr 2023,81838,,,
Feb 2023,2835,1256.2794,,1256.2794
Jun 2023,716,29030.3690,,29030.3690
Sep 2023,5293,147848.0477,,153099.4775
Jul 2023,8009,3509.1593,,3509.1593
Aug 2023,7208,16632.6716,,16632.6716
Apr 2023,8814,5737.5210,,5737.5210
Jul 2023,508,4960.3104,,4960.3104
Apr 2023,3475,0.0000,,0.0000
Jun 2023,90506,,,
Aug 2023,90856,,,
Jan 2023,90489,871.2900,,871.2900
Apr 2023,81857,,,
Jun 2023,7170,32230.0000,,32230.0000
Aug 2023,90416,,,
Oct 2023,2920,14879.7600,,14879.7600
Jul 2023,81900,,,
Jan 2023,90878,0.0000,,0.0000
Feb 2023,81925,,,
May 2023,90589,,,
Jun 2023,3015,8345.8000,,8564.8000
Dec 2023,2639,1426.2940,,1426.2940
Nov 2023,8201,23580.0554,,24668.4834
Jul 2023,8908,55929.7625,,78561.2827
Feb 2023,8915,0.0000,,0.0000
Oct 2023,90274,,,
May 2023,91116,,,
Feb 2023,90798,,,
Sep 2023,8908,49412.5580,,67876.1998
Dec 2023,91024,,,
Jan 2023,81403,,2316242.0000,0.0000
Dec 2023,90422,18786.8018,,18786.8018
Mar 2023,6718,17817.0000,,17817.0000
Mar 2023,3805,37352.4720,,37352.4720
Jul 2023,81451,,,
Jan 2023,90071,,,
Sep 2023,90750,,,
Jul 2023,90887,13798.0200,,13798.0200
Oct 2023,2823,16527.4550,,16527.4550
Jul 2023,82031,,,
Nov 2023,90813,0.0000,,0.0000
Jun 2023,549,277.5610,,277.5610
Aug 2023,90864,24117.9310,,24117.9310
Jan 2023,80842,,,
Feb 2023,90693,,,
Sep 2023,90281,,,
Jul 2023,89946,,,
Dec 2023,81376,,,
Nov 2023,8914,3883.7520,,3883.7520
Apr 2023,90327,,,
Sep 2023,2411,14165.4033,,14202.7593
Mar 2023,81361,,,
Jun 2023,90719,,,
May 2023,90482,,,
Apr 2023,90828,0.0000,,0.0000
May 2023,82968,,,
Jun 2023,82714,,,
Oct 2023,1964,30550.0950,,30550.0950
Nov 2023,3816,17602.4130,,17602.4130
Aug 2023,90453,,,
Jun 2023,4803,19766.1090,,19766.1090
Mar 2023,7412,12821.9608,,12821.9608
Jan 2023,90518,,,
Nov 2023,8902,680.8170,,680.8170
Feb 2023,82909,,,
Oct 2023,90623,,,
Oct 2023,91183,,,
Dec 2023,81346,,,
Sep 2023,6660,33122.9949,,36111.2505
Feb 2023,81836,,,
Nov 2023,82011,,,
Jan 2023,90764,0.0000,,0.0000
Mar 2023,407,1215.0000,,1215.0000
Sep 2023,11117,,,
May 2023,82724,,,
Feb 2023,89942,,,
Apr 2023,81501,,,
Mar 2023,9176,154.2050,,154.2050
Dec 2023,90048,0.0000,,0.0000
Jun 2023,6717,157652.7095,,157652.7095
Sep 2023,91125,,,
Sep 2023,80801,,,
May 2023,90273,,,
Aug 2023,90693,,,
Sep 2023,90262,,,
Oct 2023,81928,,,
Feb 2023,9139,25171.6280,,27539.8000
Feb 2023,81900,,,
Dec 2023,3013,18155.1400,,18155.1400
Apr 2023,82019,,,
Dec 2023,430,5557.4000,,5557.4000
Apr 2023,89962,,,
Jun 2023,90929,,,
Sep 2023,90696,,,
Apr 2023,2471,0.0000,,0.0000
Aug 2023,257,35112.8000,,35112.8000
Dec 2023,82917,,,
Oct 2023,81924,,,
Mar 2023,90355,,,
Aug 2023,81896,,,
Jul 2023,81923,,,
Mar 2023,3016,74297.9091,,77911.1777
Mar 2023,90985,,,
May 2023,90531,,,
Dec 2023,6701,49762.9900,,49762.9900
Nov 2023,82728,,,
Jun 2023,90809,,,
Dec 2023,2936,5309.2100,,5309.2100
Nov 2023,3819,0.0000,,0.0000
Aug 2023,4228,0.0000,,0.0000
Aug 2023,11146,,,
Oct 2023,90934,,,
Apr 2023,82916,,,
Dec 2023,81858,,,
Jan 2023,81391,,221507.0000,0.0000
Feb 2023,81800,,,
Dec 2023,81502,,,
Apr 2023,90901,,,
Oct 2023,90551,,,
Mar 2023,81502,,,
Oct 2023,80790,,,
May 2023,82728,,,
May 2023,91218,,,
Mar 2023,82730,,,
Dec 2023,82968,,,
Dec 2023,1906,24194.2670,,24606.4990
Apr 2023,90830,,,
Sep 2023,90287,,,
Sep 2023,81971,,,
Jul 2023,90450,,,
Dec 2023,82908,,,
Jun 2023,90672,,,
Sep 2023,91143,,,
Oct 2023,11162,,,
Mar 2023,90488,0.0000,,0.0000
Jul 2023,7972,,,
Mar 2023,208,0.0000,,0.0000
Mar 2023,7526,,,
Aug 2023,81817,,,
Oct 2023,89998,,,
Apr 2023,90902,,,
Apr 2023,81827,,,
Mar 2023,91037,,,
Mar 2023,7299,0.0000,,0.0000
Jul 2023,91032,,,
Sep 2023,11151,,,
Aug 2023,90835,,,
Mar 2023,89965,,,
Jun 2023,81906,,,
Mar 2023,82899,,,
Mar 2023,2822,27089.8200,,27089.8200
Oct 2023,81971,,,
May 2023,82893,,,
Feb 2023,1224,0.0000,,0.0000
Sep 2023,2628,0.0000,,0.0000
Nov 2023,81993,,,
Sep 2023,81957,,,
Apr 2023,91061,0.0000,,0.0000
Apr 2023,90950,,,
Feb 2023,90513,,,
Feb 2023,90445,,,
Jul 2023,90265,,,
Jun 2023,82008,,,
Feb 2023,90561,,,
May 2023,90939,,,
Dec 2023,90313,,,
Nov 2023,90562,,,
Dec 2023,91102,,,
Mar 2023,9186,376.4230,,376.4230
Feb 2023,81979,,,
Aug 2023,91046,,,
Oct 2023,91179,,,
Feb 2023,91065,,,
Aug 2023,81844,,,
Oct 2023,90263,,,
Jul 2023,91077,,,
Dec 2023,90600,,,
Feb 2023,90904,,,
Oct 2023,82882,,,
Sep 2023,90983,,,
Feb 2023,90550,,,
May 2023,10105,,,
Sep 2023,90919,,,
Aug 2023,80778,,,
May 2023,90900,,,
Dec 2023,51,2418.8000,,2418.8000
Apr 2023,6804,3899.6470,,3899.6470
Jul 2023,90967,,,
Dec 2023,82721,,,
Jul 2023,82047,,,
Jun 2023,90923,,,
Nov 2023,90542,,,
May 2023,8453,22236.0000,,22236.0000
Mar 2023,90287,,,
Jun 2023,7513,33686.4249,,33686.4249
May 2023,2631,4608.4320,,4608.4320
Sep 2023,89996,,,
Oct 2023,91032,,,
Jun 2023,430,1875.0000,,1875.0000
Mar 2023,2631,4178.3280,,4178.3280
Sep 2023,9136,53476.0130,,56514.3820
May 2023,6217,14174.0000,,14174.0000
Nov 2023,90223,0.0000,,0.0000
Sep 2023,90705,,,
May 2023,82901,,,
Jul 2023,7166,18132.4026,,18132.4026
Dec 2023,81942,,,
Jan 2023,3088,8503.0603,,8503.0603
Jan 2023,81393,,286190.9970,0.0000
Dec 2023,90723,,,
Jan 2023,82848,,,
Jun 2023,8030,40938.3933,,54153.2238
Feb 2023,90046,0.0000,,0.0000
Dec 2023,81451,,,
Jan 2023,90371,509.4375,,509.4375
Aug 2023,81822,,,
Jul 2023,81970,,,
Jan 2023,82837,,,
Sep 2023,2823,23407.1800,,23407.1800
Feb 2023,6683,19560.4100,,19927.1900
Oct 2023,89940,,,
Jun 2023,2631,6613.4640,,6613.4640
Feb 2023,6612,17657.6590,,17657.6590
Apr 2023,80801,,,
May 2023,82918,,,
Nov 2023,90318,,,
Nov 2023,91123,,,
Sep 2023,82724,,,
Mar 2023,7502,0.0000,,0.0000
Jul 2023,82834,,,
Mar 2023,2432,23342.9367,,23922.5367
Jul 2023,90373,,,
Apr 2023,6830,94973.3130,,96852.2130
Jun 2023,91027,,,
Jan 2023,8412,318.7350,,318.7350
Mar 2023,6678,66068.4474,,66068.4474
May 2023,2432,37116.7787,,37906.3087
Sep 2023,6680,34315.0000,,35337.0000
Apr 2023,81369,,,
Jul 2023,81956,,,
Nov 2023,90533,,,
Mar 2023,90313,,,
May 2023,6682,27261.0500,,27261.0500
Sep 2023,81950,,,
Sep 2023,90214,,,
Dec 2023,6674,20492.7000,,20492.7000
Feb 2023,81496,,,
Apr 2023,2426,7645.3958,,7645.3958
Jun 2023,90011,0.0000,,0.0000
Dec 2023,7133,25573.0000,,25573.0000
Feb 2023,81783,,,
Dec 2023,91010,,,
Sep 2023,90202,0.0000,,0.0000
Mar 2023,90742,,,
Feb 2023,90963,,,
Feb 2023,2423,738.5400,,738.5400
Oct 2023,8912,29706.0240,,29706.0240
Dec 2023,90785,0.0000,,0.0000
Jul 2023,1966,5573.2110,,5573.2110
Jan 2023,90291,,,
May 2023,90062,0.0000,,0.0000
Aug 2023,90768,0.0000,,0.0000
Feb 2023,423,4512.0000,,4512.0000
Mar 2023,8673,0.0000,,0.0000
Nov 2023,81371,,,
Dec 2023,70,4301.1310,,4301.1310
Oct 2023,90519,,,
May 2023,82008,,,
Nov 2023,90440,,,
Jul 2023,3032,19246.2690,,19246.2690
Apr 2023,82879,,,
May 2023,91093,,802000.0000,0.0000
May 2023,90818,0.0000,,0.0000
Mar 2023,90895,,,
May 2023,81816,,,
Mar 2023,81856,,,
Oct 2023,90146,376.3620,,376.3620
Feb 2023,90022,0.0000,,0.0000
Dec 2023,91144,,,
Feb 2023,91073,7858.3067,,7858.3067
Jul 2023,90524,,,
Feb 2023,80792,,,
Jul 2023,90214,,,
Nov 2023,90541,,,
Apr 2023,82894,,,
Jul 2023,81856,,,
Jul 2023,90703,,,
Jul 2023,7921,14996.9920,,14996.9920
Feb 2023,90002,0.0000,,0.0000
Mar 2023,91143,,,
Aug 2023,82894,,,
Jun 2023,90858,0.0010,,0.0010
Sep 2023,90916,14138.1601,,14138.1601
Jun 2023,2419,12428.8060,,12428.8060
Nov 2023,82702,,,
Nov 2023,241,,,
Mar 2023,5213,13621.9574,,13786.5854
Dec 2023,6662,25213.3970,,25530.7700
Jul 2023,82840,,,
Mar 2023,91055,0.0000,,0.0000
Apr 2023,8016,2120.1647,,2120.1647
Jun 2023,89965,,,
Apr 2023,91026,7834.7720,,7834.7720
Oct 2023,90362,,,
Oct 2023,2364,29897.3320,,29897.3320
Feb 2023,82848,,,
Apr 2023,10116,,,
May 2023,90169,,,
Nov 2023,90353,,,
Apr 2023,90773,0.0000,,0.0000
Mar 2023,9125,44304.4509,,44529.2669
May 2023,82864,,,
Jan 2023,5309,2875.9443,,2875.9443
Sep 2023,4908,13337.0100,,13337.0100
Nov 2023,91194,,,
Jan 2023,90936,,,
Nov 2023,82001,,,
Nov 2023,11164,,,
Jan 2023,90415,,,
Jul 2023,2415,1966.1232,,1966.1232
Jul 2023,1207,4362.0535,,4362.0535
Jan 2023,81829,,,
Apr 2023,90618,,,
Dec 2023,89952,,,
Dec 2023,2415,989.2200,,989.2200
Feb 2023,90731,,,
Dec 2023,90190,2658.8600,,2658.8600
Aug 2023,90992,,,
Jun 2023,6208,1126.6575,,1155.9705
Jan 2023,90282,,,
Nov 2023,507,2617.5096,,2617.5096
Nov 2023,90706,,,
Apr 2023,626,20879.2100,,20879.2100
Oct 2023,90351,,,
Feb 2023,7807,27014.2278,,27014.2278
Sep 2023,81839,,,
Jul 2023,626,25833.4130,,25833.4130
Sep 2023,4704,36276.0000,,36573.0000
Jun 2023,82870,,,
May 2023,91074,2454.1960,,2454.1960
Feb 2023,2370,7723.7590,,7723.7590
Aug 2023,8678,116.9465,,116.9465
Sep 2023,82923,,,
Oct 2023,6671,9293.0000,,9293.0000
Apr 2023,90466,,,
Mar 2023,90217,0.0000,,0.0000
Aug 2023,82919,,,
May 2023,3826,2727.4930,,2828.7142
Mar 2023,81781,,,
Dec 2023,81403,,2475678.0000,0.0000
Nov 2023,91121,,,
Jul 2023,81378,,,
May 2023,91146,,,
Dec 2023,8442,29722.0000,,29722.0000
Sep 2023,549,1052.4522,,1052.4522
Dec 2023,5045,6675.9378,,6675.9378
Feb 2023,90059,0.0000,,0.0000
Aug 2023,90553,,,
Jan 2023,810,27239.6090,,32641.7130
Nov 2023,209,785.6000,,785.6000
Nov 2023,90507,,,
Feb 2023,90688,,,
Jun 2023,91147,,,
Jul 2023,82029,,,
Apr 2023,90408,,,
Apr 2023,7748,9609.6729,,9609.6729
Jul 2023,89984,,,
Feb 2023,7103,21145.7591,,21145.7591
Jun 2023,90302,,,
May 2023,89952,,,
Dec 2023,81446,634.8120,,634.8120
Jul 2023,91168,,,
Jun 2023,90794,0.0000,,0.0000
Oct 2023,91132,,,
Jun 2023,90564,,,
Feb 2023,90852,,,
Mar 2023,82704,,,
Jan 2023,89982,,,
Sep 2023,81383,,14352368.0000,0.0000
Apr 2023,3397,71339.1370,,71339.1370
Sep 2023,749,7320.6720,,7320.6720
May 2023,2855,57265.6512,,57799.5422
Jul 2023,82892,,,
Apr 2023,91122,,,
Nov 2023,2858,11127.7300,,11308.3500
Apr 2023,8678,116.9465,,116.9465
Jul 2023,91015,,,
Mar 2023,90230,,,
Feb 2023,3658,11670.5340,,11670.5340
Jul 2023,9551,224.0871,,1434.1577
May 2023,89975,6056.5442,,6056.5442
Dec 2023,90733,,,
Sep 2023,81944,,,
Jan 2023,9402,12229.5150,,12229.5150
Mar 2023,81847,,,
Feb 2023,82901,,,
May 2023,90599,,,
Dec 2023,90139,,,
Sep 2023,5271,35687.8451,,36009.4531
Jul 2023,82055,,,
Jul 2023,90155,0.0000,,0.0000
Nov 2023,91180,,,
Oct 2023,81891,,,
Jun 2023,10117,,,
Jun 2023,90214,,,
Mar 2023,90209,,,
Oct 2023,9531,78.7397,,78.7397
Aug 2023,73,724.6240,,724.6240
Mar 2023,81339,,,
Nov 2023,80793,,,
Dec 2023,90046,0.0000,,0.0000
May 2023,2932,5877.6510,,5877.6510
Sep 2023,90470,,,
Mar 2023,9179,6598.8690,,6598.8690
Oct 2023,8664,116.9465,,116.9465
Oct 2023,82022,,,
May 2023,9502,1268.9888,,1268.9888
Oct 2023,90878,0.0000,,0.0000
Apr 2023,90654,,,
Jun 2023,7395,22129.8065,,22129.8065
Dec 2023,3655,14349.1150,,16716.7430
Jan 2023,7770,20847.0000,,20847.0000
Jan 2023,6673,19426.4760,,19831.5450
Aug 2023,5631,14740.2400,,14740.2400
May 2023,5279,26876.1518,,31026.7158
Aug 2023,3657,53662.4980,,57240.8060
Oct 2023,415,9112.0009,,9112.0009
Apr 2023,90213,,,
Apr 2023,82709,,,
Jun 2023,11148,,,
May 2023,2735,20902.9620,,20902.9620
Sep 2023,91210,,,
Feb 2023,6620,55456.0000,,57259.0000
Jan 2023,90428,,,
Apr 2023,6692,7769.4800,,7769.4800
Dec 2023,91060,,,
Dec 2023,90322,,,
Jun 2023,3081,57914.7620,,58411.7220
Feb 2023,408,1514.4466,,1514.4466
Sep 2023,90719,,,
Nov 2023,82864,,,
Jan 2023,6801,16063.5400,,16063.5400
Oct 2023,10202,116.9465,,116.9465
Aug 2023,90160,46.4550,,46.4550
Mar 2023,7208,11674.3190,,11674.3190
Apr 2023,82844,,,
Jan 2023,7524,28488.0000,,28488.0000
Jan 2023,10187,4272.5358,,4272.5358
Jul 2023,5420,825.0000,,840.0000
Apr 2023,90560,,,
Mar 2023,8909,73269.9009,,73269.9009
Apr 2023,5430,19335.0000,,22243.0000
Aug 2023,80908,19018.6470,,19018.6470
Feb 2023,7526,,,
Mar 2023,2421,7968.7600,,7968.7600
Mar 2023,90407,,,
May 2023,5293,146748.7581,,152916.0117
Oct 2023,91174,,,
Dec 2023,5829,5104.0000,,5104.0000
Nov 2023,90956,,,
Aug 2023,82908,,,
Jul 2023,90691,,,
Oct 2023,9175,8719.7370,,8788.3170
Nov 2023,4805,20181.9550,,20181.9550
Jun 2023,9130,38753.4758,,40023.7118
Jun 2023,81980,,,
Aug 2023,9200,24485.6962,,24827.6202
Nov 2023,90961,,,
Mar 2023,90279,,,
Aug 2023,81853,,,
Apr 2023,80846,,,
Dec 2023,804,5040.4300,,5040.4300
Mar 2023,4002,32220.7690,,32220.7690
Sep 2023,2017,40912.7730,,46265.7420
Jun 2023,90874,0.0000,,0.0000
May 2023,90243,,,
Aug 2023,81852,,,
Dec 2023,90763,1996.0680,,1996.0680
Sep 2023,8902,829.2490,,829.2490
